entity_id,state,last_changed
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:15:27.212Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:15:57.193Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:16:27.178Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:16:57.180Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:16:57.206Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:17:27.199Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:17:57.201Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:18:27.194Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:18:57.171Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:18:57.194Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:19:27.185Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:19:57.158Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:19:57.188Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:20:27.214Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:20:57.223Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:21:27.202Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:21:57.225Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:22:27.192Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:22:57.196Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:23:27.189Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:23:27.208Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:23:57.191Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:24:27.158Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:24:27.191Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:24:57.222Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:25:27.172Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:25:27.200Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:25:57.207Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:26:27.173Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:26:27.201Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:26:57.219Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:27:27.197Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:27:57.220Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:28:27.260Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:28:57.242Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:29:27.242Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:29:57.230Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:30:27.236Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:30:57.208Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:31:27.285Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:31:57.206Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:31:57.243Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:32:27.231Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:32:57.173Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:32:57.213Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:33:27.274Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:33:57.260Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:34:27.240Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:34:57.253Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:35:27.212Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:35:57.219Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:35:57.264Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:36:27.242Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:36:57.205Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:36:57.243Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:37:27.241Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:37:57.181Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:37:57.214Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:38:27.232Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:38:57.259Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:39:27.212Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:39:27.234Z
